variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
broadband_availability,-0.0008599425535454981,0.0015316883742766743,-0.5614344066243879,0.5745014342085355,-0.0038619966026664865,0.00214211149557549,,Advanced Manufacturing,lq_bus,290,0.401
4g_area_coverage,0.019834236519154728,0.017748372558479445,1.117524237999993,0.26377024205601385,-0.014951934479664,0.05462040751797345,,Advanced Manufacturing,lq_bus,290,0.401
net_additions,0.0017560388397572938,0.004748700708494583,0.3697935388128487,0.7115363298102518,-0.0075512435222519275,0.011063321201766514,,Advanced Manufacturing,lq_bus,290,0.401
related_variety,0.5912465721706176,0.09366756884530764,6.3121801863680655,2.7513161726701753e-10,0.4076615107143886,0.7748316336268466,***,Advanced Manufacturing,lq_bus,290,0.401
level_3+_qualifications,0.0020201448024060814,0.001851450691338056,1.0911145578206618,0.27522247784436127,-0.0016086318717682927,0.005648921476580455,,Advanced Manufacturing,growth_bus,290,0.127
apprenticeship_starts,-0.00011388486317570234,0.00020159136296073326,-0.5649292782344314,0.5721218683808106,-0.0005089966741730814,0.0002812269478216767,,Advanced Manufacturing,growth_bus,290,0.127
apprenticeship_achievements,-0.00018012373945609835,0.0003858664482828965,-0.46680332083198206,0.6406405997290014,-0.0009364080809329629,0.0005761606020207662,,Advanced Manufacturing,growth_bus,290,0.127
fe_and_skills_participation,4.2726448242534294e-05,2.0685587951467168e-05,2.0655177093723283,0.038874041664945784,2.1834408586229664e-06,8.326945562644562e-05,**,Advanced Manufacturing,growth_bus,290,0.127
high_growth_enterprises,0.0006907042312786543,0.0005325551180531752,1.2969629017999373,0.19464395166559856,-0.0003530846198880459,0.0017344930824453545,,Advanced Manufacturing,growth_bus,290,0.127
broadband_availability,0.0013233600632345322,0.0012577972533022958,1.052125101847777,0.292742156820859,-0.0011418772530913711,0.0037885973795604355,,Advanced Manufacturing,growth_bus,290,0.127
4g_area_coverage,-0.011829123736868962,0.0073838701064380926,-1.6020221870581113,0.10915070330047258,-0.026301243212009558,0.002642995738271635,,Advanced Manufacturing,growth_bus,290,0.127
related_variety,0.20344881243988786,0.07550683844817353,2.6944422071059337,0.007050655272408763,0.055458128494983494,0.3514394963847922,***,Advanced Manufacturing,growth_bus,290,0.127
level_3+_qualifications,0.022536374177726887,0.004184053084806802,5.386254361724356,7.194113359192061e-08,0.014335780822101843,0.03073696753335193,***,Creative Industries,lq_emp,290,0.508
gcse_by_age_19,0.017618353417212313,0.006495822394781881,2.7122591023063074,0.0066826334804448734,0.004886775473471102,0.030349931360953524,***,Creative Industries,lq_emp,290,0.508
apprenticeship_starts,-0.00019165686862137064,0.0002731287356840203,-0.7017089144479343,0.48286071252634544,-0.0007269793537050104,0.00034366561646226903,,Creative Industries,lq_emp,290,0.508
apprenticeship_achievements,-0.0009322930160016198,0.0006053029766211422,-1.5402088739192505,0.12350944753411852,-0.002118665049913949,0.0002540790179107093,,Creative Industries,lq_emp,290,0.508
high_growth_enterprises,0.006090125219633502,0.001584342229997518,3.843945521570199,0.00012107189379064205,0.002984871509652492,0.009195378929614513,***,Creative Industries,lq_emp,290,0.508
broadband_availability,0.005073449755440034,0.0017354282332074868,2.9234569648916477,0.0034616807341842173,0.0016720729205993825,0.008474826590280687,***,Creative Industries,lq_emp,290,0.508
