group,sector,dep_var,model_type,feature,importance
full,Financial Services,lq_emp_binary,classification,level_3+_qualifications,0.020485013220872098
full,Financial Services,lq_emp_binary,classification,fe_and_skills_participation,0.01460961982223202
full,Financial Services,lq_emp_binary,classification,smokers,0.0126840522040433
full,Financial Services,lq_emp_binary,classification,reception_obesity,0.01950050337132694
full,Financial Services,lq_emp_binary,classification,year_6_obesity,0.02415616131205972
full,Financial Services,lq_emp_binary,classification,adult_obesity,0.020428072679865326
full,Financial Services,lq_emp_binary,classification,cancer_diagnosis,0.024317945469469894
full,Financial Services,lq_emp_binary,classification,under_75_mortality_rate,0.010876912335532032
full,Financial Services,lq_emp_binary,classification,life_satisfaction,0.01096781164734452
full,Financial Services,lq_emp_binary,classification,worthwhile,0.01015200129539597
full,Financial Services,lq_emp_binary,classification,happiness,0.016743917515794397
full,Financial Services,lq_emp_binary,classification,anxiety,0.018234981143574962
full,Financial Services,lq_emp_binary,classification,net_additions,0.004974250747862614
full,Financial Services,lq_emp_binary,classification,related_variety,0.047804445944920136
full,Financial Services,lq_emp_binary,classification,size_large_share,0.2467554605767396
full,Financial Services,lq_emp_binary,classification,size_micro_share,0.1298519624240951
full,Financial Services,lq_emp_binary,classification,public_transport_to_employer,0.012581125205025558
full,Financial Services,lq_emp_binary,classification,drive_to_employer,0.010386663404064965
full,Financial Services,lq_emp_binary,classification,cycle_to_employer,0.0196787988715201
full,Financial Services,lq_bus_binary,classification,new_enterprises,0.0258837854654885
full,Financial Services,lq_bus_binary,classification,deaths_of_enterprises,0.02216615793200406
full,Financial Services,lq_bus_binary,classification,active_enterprises,0.0246511052868483
full,Financial Services,lq_bus_binary,classification,high_growth_enterprises,0.11062607827018209
full,Financial Services,lq_bus_binary,classification,broadband_availability,0.039425299047921476
full,Financial Services,lq_bus_binary,classification,4g_area_coverage,0.013383798426414741
full,Financial Services,lq_bus_binary,classification,gcse_by_age_19,0.026902668441473366
full,Financial Services,lq_bus_binary,classification,early_years_comms,0.011513020505350444
full,Financial Services,lq_bus_binary,classification,early_years_literacy,0.018061819482491713
full,Financial Services,lq_bus_binary,classification,early_years_maths,0.019373508510654606
full,Financial Services,lq_bus_binary,classification,apprenticeship_starts,0.019480732823417876
full,Financial Services,lq_bus_binary,classification,apprenticeship_achievements,0.03943584285593959
full,Financial Services,lq_bus_binary,classification,level_3+_qualifications,0.02156743297268556
full,Financial Services,lq_bus_binary,classification,fe_and_skills_participation,0.022174682672703158
full,Financial Services,lq_bus_binary,classification,smokers,0.018023587588202848
full,Financial Services,lq_bus_binary,classification,reception_obesity,0.03267139428956014
full,Financial Services,lq_bus_binary,classification,year_6_obesity,0.038793464174911294
full,Financial Services,lq_bus_binary,classification,adult_obesity,0.018780729819702056
full,Financial Services,lq_bus_binary,classification,cancer_diagnosis,0.012135152945873463
full,Financial Services,lq_bus_binary,classification,under_75_mortality_rate,0.011529828807720063
full,Financial Services,lq_bus_binary,classification,life_satisfaction,0.012824692132747976
full,Financial Services,lq_bus_binary,classification,worthwhile,0.008976796477178507
full,Financial Services,lq_bus_binary,classification,happiness,0.013888063569545566
full,Financial Services,lq_bus_binary,classification,anxiety,0.02185694049861455
full,Financial Services,lq_bus_binary,classification,net_additions,0.010783318434257056
full,Financial Services,lq_bus_binary,classification,related_variety,0.098557801258546
full,Financial Services,lq_bus_binary,classification,size_large_share,0.10115495186171967
full,Financial Services,lq_bus_binary,classification,size_micro_share,0.04662954217840684
full,Financial Services,lq_bus_binary,classification,public_transport_to_employer,0.02614449810010476
full,Financial Services,lq_bus_binary,classification,drive_to_employer,0.045162920416605926
full,Financial Services,lq_bus_binary,classification,cycle_to_employer,0.06744038475272783
full,Financial Services,trajectory_employees_binary,classification,new_enterprises,0.02397083759504279
full,Financial Services,trajectory_employees_binary,classification,deaths_of_enterprises,0.0347116077459853
full,Financial Services,trajectory_employees_binary,classification,active_enterprises,0.02089696293754775
full,Financial Services,trajectory_employees_binary,classification,high_growth_enterprises,0.03259912845925437
full,Financial Services,trajectory_employees_binary,classification,broadband_availability,0.033070578769331026
full,Financial Services,trajectory_employees_binary,classification,4g_area_coverage,0.04181640936146316
full,Financial Services,trajectory_employees_binary,classification,gcse_by_age_19,0.019703311097985406
full,Financial Services,trajectory_employees_binary,classification,early_years_comms,0.027657454437702164
full,Financial Services,trajectory_employees_binary,classification,early_years_literacy,0.013424394004099302
full,Financial Services,trajectory_employees_binary,classification,early_years_maths,0.036796240228892434
full,Financial Services,trajectory_employees_binary,classification,apprenticeship_starts,0.026549728334963867
full,Financial Services,trajectory_employees_binary,classification,apprenticeship_achievements,0.0346530786162038
full,Financial Services,trajectory_employees_binary,classification,level_3+_qualifications,0.03290237250862042
full,Financial Services,trajectory_employees_binary,classification,fe_and_skills_participation,0.040192924406605074
full,Financial Services,trajectory_employees_binary,classification,smokers,0.03335076447084371
full,Financial Services,trajectory_employees_binary,classification,reception_obesity,0.033689911167617714
full,Financial Services,trajectory_employees_binary,classification,year_6_obesity,0.026461971387434058
full,Financial Services,trajectory_employees_binary,classification,adult_obesity,0.01631111269698711
full,Financial Services,trajectory_employees_binary,classification,cancer_diagnosis,0.061118443035194196
full,Financial Services,trajectory_employees_binary,classification,under_75_mortality_rate,0.01949014151023593
full,Financial Services,trajectory_employees_binary,classification,life_satisfaction,0.019441226077123463
full,Financial Services,trajectory_employees_binary,classification,worthwhile,0.02227066192417461
full,Financial Services,trajectory_employees_binary,classification,happiness,0.010508537374779347
full,Financial Services,trajectory_employees_binary,classification,anxiety,0.012794735646106952
full,Financial Services,trajectory_employees_binary,classification,net_additions,0.07481521130617051
full,Financial Services,trajectory_employees_binary,classification,related_variety,0.05951501535221174
full,Financial Services,trajectory_employees_binary,classification,size_large_share,0.042525759184761654
full,Financial Services,trajectory_employees_binary,classification,size_micro_share,0.05344749120589025
full,Financial Services,trajectory_employees_binary,classification,public_transport_to_employer,0.026428419020441386
full,Financial Services,trajectory_employees_binary,classification,drive_to_employer,0.036486318511505675
full,Financial Services,trajectory_employees_binary,classification,cycle_to_employer,0.03239925162482498
full,Financial Services,trajectory_businesses_binary,classification,new_enterprises,0.036070548638121494
full,Financial Services,trajectory_businesses_binary,classification,deaths_of_enterprises,0.02692877809436807
full,Financial Services,trajectory_businesses_binary,classification,active_enterprises,0.02440618388991365
full,Financial Services,trajectory_businesses_binary,classification,high_growth_enterprises,0.014947384947241031
full,Financial Services,trajectory_businesses_binary,classification,broadband_availability,0.018671903704186435
full,Financial Services,trajectory_businesses_binary,classification,4g_area_coverage,0.0557212224977575
full,Financial Services,trajectory_businesses_binary,classification,gcse_by_age_19,0.033083982314874846
full,Financial Services,trajectory_businesses_binary,classification,early_years_comms,0.01846980426571898
full,Financial Services,trajectory_businesses_binary,classification,early_years_literacy,0.02018546718354199
full,Financial Services,trajectory_businesses_binary,classification,early_years_maths,0.03327801518537307
full,Financial Services,trajectory_businesses_binary,classification,apprenticeship_starts,0.035732065349906784
full,Financial Services,trajectory_businesses_binary,classification,apprenticeship_achievements,0.042203845352206455
full,Financial Services,trajectory_businesses_binary,classification,level_3+_qualifications,0.019765475978247123
full,Financial Services,trajectory_businesses_binary,classification,fe_and_skills_participation,0.04955704529940233
full,Financial Services,trajectory_businesses_binary,classification,smokers,0.03658433001854165
full,Financial Services,trajectory_businesses_binary,classification,reception_obesity,0.08704944811563634
full,Financial Services,trajectory_businesses_binary,classification,year_6_obesity,0.06925708761371277
full,Financial Services,trajectory_businesses_binary,classification,adult_obesity,0.026050695381749308
full,Financial Services,trajectory_businesses_binary,classification,cancer_diagnosis,0.017304645289206697
full,Financial Services,trajectory_businesses_binary,classification,under_75_mortality_rate,0.06751245941131084
