YEAR,GEOGRAPHY_CODE,GEOGRAPHY_NAME,IS8_SECTOR,OBS_Value_Business,OBS_Value_Employment,growth_firms,growth_emp
2018,S02003482,Hattonrigg,Professional and Business Services,5.0,65.0,0.0,-0.42546558
2019,S02003482,Hattonrigg,Professional and Business Services,15.0,115.0,0.98082924,0.5639353
2020,S02003482,Hattonrigg,Professional and Business Services,20.0,115.0,0.2719338,0.0
2021,S02003482,Hattonrigg,Professional and Business Services,10.0,140.0,-0.6466272,0.19516993
2022,S02003482,Hattonrigg,Professional and Business Services,10.0,125.0,0.0,-0.112478256
2023,S02003482,Hattonrigg,Professional and Business Services,0.0,100.0,-2.3978953,-0.22116137
2024,S02003482,Hattonrigg,Professional and Business Services,0.0,120.0,0.0,0.18067026
2016,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,,
2017,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,0.0,0.0
2018,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,0.0,0.0
2019,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,0.0,0.0
2020,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,0.0,0.0
2021,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,0.0,0.0
2022,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,0.0,0.0
2023,S02003483,Bellshill Central,Advanced manufacturing,0.0,30.0,0.0,1.0360918
2024,S02003483,Bellshill Central,Advanced manufacturing,0.0,10.0,0.0,-1.0360918
2016,S02003483,Bellshill Central,Creative Industries,5.0,25.0,,
2017,S02003483,Bellshill Central,Creative Industries,5.0,15.0,0.0,-0.48550773
2018,S02003483,Bellshill Central,Creative Industries,5.0,15.0,0.0,0.0
2019,S02003483,Bellshill Central,Creative Industries,5.0,20.0,0.0,0.2719338
2020,S02003483,Bellshill Central,Creative Industries,5.0,10.0,0.0,-0.6466272
2021,S02003483,Bellshill Central,Creative Industries,0.0,20.0,-1.7917595,0.6466272
2022,S02003483,Bellshill Central,Creative Industries,0.0,30.0,0.0,0.38946462
2023,S02003483,Bellshill Central,Creative Industries,0.0,0.0,0.0,-3.4339871
2024,S02003483,Bellshill Central,Creative Industries,5.0,5.0,1.7917595,1.7917595
2016,S02003483,Bellshill Central,Defence sector,0.0,0.0,,
2017,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2018,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2019,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2020,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2021,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2022,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2023,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2024,S02003483,Bellshill Central,Defence sector,0.0,0.0,0.0,0.0
2016,S02003483,Bellshill Central,Digital and Technology,10.0,25.0,,
2017,S02003483,Bellshill Central,Digital and Technology,10.0,30.0,0.0,0.17589068
2018,S02003483,Bellshill Central,Digital and Technology,10.0,45.0,0.0,0.39465427
2019,S02003483,Bellshill Central,Digital and Technology,10.0,20.0,0.0,-0.7841189
2020,S02003483,Bellshill Central,Digital and Technology,10.0,30.0,0.0,0.38946462
2021,S02003483,Bellshill Central,Digital and Technology,5.0,25.0,-0.60613585,-0.17589068
2022,S02003483,Bellshill Central,Digital and Technology,0.0,40.0,-1.7917595,0.45547557
2023,S02003483,Bellshill Central,Digital and Technology,0.0,0.0,0.0,-3.713572
2024,S02003483,Bellshill Central,Digital and Technology,5.0,5.0,1.7917595,1.7917595
2016,S02003483,Bellshill Central,Financial Services,0.0,0.0,,
2017,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2018,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2019,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2020,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2021,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2022,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2023,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2024,S02003483,Bellshill Central,Financial Services,0.0,0.0,0.0,0.0
2016,S02003483,Bellshill Central,Life Sciences,0.0,0.0,,
2017,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2018,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2019,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2020,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2021,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2022,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2023,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2024,S02003483,Bellshill Central,Life Sciences,0.0,0.0,0.0,0.0
2016,S02003483,Bellshill Central,Professional and Business Services,25.0,1170.0,,
2017,S02003483,Bellshill Central,Professional and Business Services,15.0,1175.0,-0.48550773,0.004261017
2018,S02003483,Bellshill Central,Professional and Business Services,20.0,980.0,0.2719338,-0.1813016
2019,S02003483,Bellshill Central,Professional and Business Services,25.0,760.0,0.21357393,-0.25393915
2020,S02003483,Bellshill Central,Professional and Business Services,20.0,955.0,-0.21357393,0.22812462
2021,S02003483,Bellshill Central,Professional and Business Services,20.0,505.0,0.0,-0.6362214
2022,S02003483,Bellshill Central,Professional and Business Services,5.0,620.0,-1.252763,0.2047944
2023,S02003483,Bellshill Central,Professional and Business Services,5.0,10.0,0.0,-4.033436
