variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
nvq_level3,0.003319834260436815,0.003683450338059132,0.9012838387244521,0.36743742434897453,-0.0038995957410009703,0.010539264261874601,,Financial Services,lq_emp,294,0.107
gcse_age19,0.009044598059164246,0.006006061379944247,1.505911692705379,0.13208984451539257,-0.002727065934463417,0.02081626205279191,,Financial Services,lq_emp,294,0.107
apprenticeship_starts,-0.0003129179994626715,9.682070598649248e-05,-3.23193263542539,0.001229560386790923,-0.0005026830961539384,-0.00012315290277140463,***,Financial Services,lq_emp,294,0.107
enterprise_high_growth_rate,21.992257924014083,22.737945664974895,0.9672051401675458,0.3334414931015198,-22.57329666176536,66.55781250979354,,Financial Services,lq_emp,294,0.107
broadband,0.003321891306925458,0.0015975775601515222,2.0793302245747576,0.037587008921215345,0.0001906968265191029,0.006453085787331813,**,Financial Services,lq_emp,294,0.107
related_variety,1.8824447971838933,0.6410801502580373,2.9363641916322036,0.003320841938814385,0.6259507914746139,3.138938802893173,***,Financial Services,lq_emp,294,0.107
nvq_level3,0.004570893331538151,0.0027845272502523386,1.6415329859400474,0.10068682561623253,-0.0008866797929267829,0.010028466456003084,,Financial Services,lq_bus,294,0.322
gcse_age19,0.004679353317470143,0.004936366511165503,0.9479347424641129,0.343162676758787,-0.004995747258903883,0.014354453893844168,,Financial Services,lq_bus,294,0.322
apprenticeship_starts,-2.6823090415915488e-05,0.0001951300625956854,-0.13746262394992223,0.8906651340133898,-0.00040927098540450516,0.00035562480457267424,,Financial Services,lq_bus,294,0.322
apprenticeship_achievements,-0.0002756320843676245,0.00031567848833860383,-0.8731418026557937,0.38258579127479153,-0.0008943505522053354,0.00034308638347008646,,Financial Services,lq_bus,294,0.322
fe_participation,-1.5209999232194437e-05,1.892151098281277e-05,-0.8038469679303275,0.42148536066345044,-5.229547929158655e-05,2.1875480827197678e-05,,Financial Services,lq_bus,294,0.322
enterprise_birth_rate,-1.837476551684491,1.3717487160634052,-1.3395139577441084,0.18040341364340162,-4.526054631007826,0.8511015276388436,,Financial Services,lq_bus,294,0.322
enterprise_death_rate,2.5439122785612556,2.1151074769906772,1.2027342847752924,0.2290791620670113,-1.6016221997718532,6.689446756894364,,Financial Services,lq_bus,294,0.322
enterprise_high_growth_rate,52.81709457097522,14.432918572384906,3.6594881559182584,0.0002527195227727867,24.529093977301553,81.10509516464889,***,Financial Services,lq_bus,294,0.322
broadband,0.002162776905290308,0.0012992668216845454,1.6646133566977346,0.095989918863685,-0.00038373927151922563,0.0047092930820998415,*,Financial Services,lq_bus,294,0.322
coverage_4g,-0.011317534643180159,0.015934029009014004,-0.7102745097788978,0.47753392360956115,-0.04254765762946405,0.019912588343103735,,Financial Services,lq_bus,294,0.322
housing_net_additions,0.004263913522988528,0.004126984102654763,1.0331790520457014,0.3015201141448026,-0.0038248266829841613,0.012352653728961216,,Financial Services,lq_bus,294,0.322
related_variety,3.1061603010639454,0.6372229241610933,4.874526925021128,1.0906950951388282e-06,1.8572263195849044,4.355094282542987,***,Financial Services,lq_bus,294,0.322
enterprise_birth_rate,-0.21894110932283734,0.08023605819280337,-2.7287121807097305,0.0063582171512640015,-0.3762008936421919,-0.061681325003482806,***,Financial Services,gd_bus,295,0.111
housing_net_additions,0.0010839127139012843,0.00035917292312276025,3.0178018556560793,0.002546153241503111,0.00037994672035870057,0.001787878707443868,***,Financial Services,gd_bus,295,0.111
related_variety,0.12802951210306493,0.044934384795729074,2.8492548119905248,0.004382176800216898,0.03995973623597175,0.2160992879701581,***,Financial Services,gd_bus,295,0.111
gcse_age19,0.04446055931908739,0.017233678195766256,2.5798647748923313,0.009883901010294306,0.010683170734232313,0.07823794790394248,***,Life Sciences,lq_emp,295,0.076
fe_participation,-0.00011961245732936559,6.893809490367506e-05,-1.7350705367837065,0.0827283122003291,-0.00025472864050337296,1.5503725844641774e-05,*,Life Sciences,lq_emp,295,0.076
enterprise_high_growth_rate,86.36354278101713,67.88764804911892,1.2721539965345434,0.2033184091438166,-46.69380239038681,219.42088795242108,,Life Sciences,lq_emp,295,0.076
broadband,0.004696051448874193,0.005377635634857981,0.8732557889259471,0.38252367248088004,-0.005843920717426638,0.015236023615175023,,Life Sciences,lq_emp,295,0.076
related_variety,1.9903990062693055,1.8272658760126426,1.089277172193815,0.2760316762597861,-1.5909763008945057,5.571774313433117,,Life Sciences,lq_emp,295,0.076
nvq_level3,0.02248710035579761,0.005156269909723784,4.361117774961905,1.2939968702546688e-05,0.012380997038171398,0.03259320367342382,***,Life Sciences,lq_bus,294,0.351
gcse_age19,0.004443553127380449,0.007970473825745176,0.5575017526596059,0.5771846619356926,-0.011178288510799274,0.02006539476556017,,Life Sciences,lq_bus,294,0.351
apprenticeship_starts,-0.00016342547962497312,0.00016351073890369966,-0.9994785707697355,0.3175629148692196,-0.0004839006389617567,0.00015704967971181047,,Life Sciences,lq_bus,294,0.351
fe_participation,-5.11602251275613e-05,3.8650183072365574e-05,-1.323673552380668,0.18561148571398633,-0.00012691319194527747,2.459274169015488e-05,,Life Sciences,lq_bus,294,0.351
enterprise_high_growth_rate,117.62746945564213,36.204760859068685,3.2489503221281026,0.0011583170518328582,46.66744210298208,188.58749680830218,***,Life Sciences,lq_bus,294,0.351
broadband,0.004259713974273109,0.0019491167302433563,2.1854586275811525,0.028855236255526804,0.0004395153813316591,0.00807991256721456,**,Life Sciences,lq_bus,294,0.351
housing_net_additions,0.010433848953179524,0.007886804243894426,1.3229501621340347,0.18585195211251004,-0.005024003317971204,0.025891701224330252,,Life Sciences,lq_bus,294,0.351
